Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_hash_size,Param_mode,Distance_Hamming,Similarite_Pct
logos,8,Compression_75,Compression,75,wHash,32,coif1,306,76.38888888888889
logos,8,Compression_50,Compression,50,wHash,4,haar,0,100.0
logos,8,Compression_50,Compression,50,wHash,4,db4,14,86.0
logos,8,Compression_50,Compression,50,wHash,4,sym5,8,94.44444444444444
logos,8,Compression_50,Compression,50,wHash,4,coif1,4,93.75
logos,8,Compression_50,Compression,50,wHash,8,haar,2,96.875
logos,8,Compression_50,Compression,50,wHash,8,db4,32,83.6734693877551
logos,8,Compression_50,Compression,50,wHash,8,sym5,26,89.84375
logos,8,Compression_50,Compression,50,wHash,8,coif1,8,94.44444444444444
logos,8,Compression_50,Compression,50,wHash,16,haar,2,99.21875
logos,8,Compression_50,Compression,50,wHash,16,db4,46,90.49586776859505
logos,8,Compression_50,Compression,50,wHash,16,sym5,18,96.875
logos,8,Compression_50,Compression,50,wHash,16,coif1,22,94.5
logos,8,Compression_50,Compression,50,wHash,32,haar,186,81.8359375
logos,8,Compression_50,Compression,50,wHash,32,db4,312,78.39335180055402
logos,8,Compression_50,Compression,50,wHash,32,sym5,56,96.31821170282709
logos,8,Compression_50,Compression,50,wHash,32,coif1,262,79.78395061728395
logos,8,Compression_25,Compression,25,wHash,4,haar,2,87.5
logos,8,Compression_25,Compression,25,wHash,4,db4,18,82.0
logos,8,Compression_25,Compression,25,wHash,4,sym5,8,94.44444444444444
logos,8,Compression_25,Compression,25,wHash,4,coif1,18,71.875
logos,8,Compression_25,Compression,25,wHash,8,haar,16,75.0
logos,8,Compression_25,Compression,25,wHash,8,db4,52,73.46938775510205
logos,8,Compression_25,Compression,25,wHash,8,sym5,56,78.125
logos,8,Compression_25,Compression,25,wHash,8,coif1,38,73.61111111111111
logos,8,Compression_25,Compression,25,wHash,16,haar,94,63.28125
logos,8,Compression_25,Compression,25,wHash,16,db4,129,73.34710743801654
logos,8,Compression_25,Compression,25,wHash,16,sym5,136,76.38888888888889
logos,8,Compression_25,Compression,25,wHash,16,coif1,99,75.25
logos,8,Compression_25,Compression,25,wHash,32,haar,351,65.72265625
logos,8,Compression_25,Compression,25,wHash,32,db4,488,66.20498614958449
logos,8,Compression_25,Compression,25,wHash,32,sym5,399,73.76725838264299
logos,8,Compression_25,Compression,25,wHash,32,coif1,486,62.5
logos,8,Compression_10,Compression,10,wHash,4,haar,2,87.5
logos,8,Compression_10,Compression,10,wHash,4,db4,24,76.0
logos,8,Compression_10,Compression,10,wHash,4,sym5,16,88.88888888888889
logos,8,Compression_10,Compression,10,wHash,4,coif1,22,65.625
logos,8,Compression_10,Compression,10,wHash,8,haar,13,79.6875
logos,8,Compression_10,Compression,10,wHash,8,db4,55,71.93877551020408
logos,8,Compression_10,Compression,10,wHash,8,sym5,66,74.21875
logos,8,Compression_10,Compression,10,wHash,8,coif1,44,69.44444444444444
logos,8,Compression_10,Compression,10,wHash,16,haar,76,70.3125
logos,8,Compression_10,Compression,10,wHash,16,db4,141,70.86776859504133
logos,8,Compression_10,Compression,10,wHash,16,sym5,178,69.09722222222223
logos,8,Compression_10,Compression,10,wHash,16,coif1,106,73.5
logos,8,Compression_10,Compression,10,wHash,32,haar,401,60.83984375
logos,8,Compression_10,Compression,10,wHash,32,db4,501,65.30470914127423
logos,8,Compression_10,Compression,10,wHash,32,sym5,434,71.46614069690993
logos,8,Compression_10,Compression,10,wHash,32,coif1,495,61.80555555555556
logos,8,Resize_50,Resize,50,wHash,4,haar,0,100.0
logos,8,Resize_50,Resize,50,wHash,4,db4,30,70.0
logos,8,Resize_50,Resize,50,wHash,4,sym5,6,95.83333333333333
logos,8,Resize_50,Resize,50,wHash,4,coif1,2,96.875
logos,8,Resize_50,Resize,50,wHash,8,haar,0,100.0
logos,8,Resize_50,Resize,50,wHash,8,db4,46,76.53061224489795
logos,8,Resize_50,Resize,50,wHash,8,sym5,14,94.53125
logos,8,Resize_50,Resize,50,wHash,8,coif1,6,95.83333333333333
logos,8,Resize_50,Resize,50,wHash,16,haar,33,87.109375
logos,8,Resize_50,Resize,50,wHash,16,db4,82,83.05785123966942
logos,8,Resize_50,Resize,50,wHash,16,coif1,40,90.0
logos,8,Resize_50,Resize,50,wHash,32,haar,113,88.96484375
logos,8,Resize_75,Resize,75,wHash,4,haar,0,100.0
logos,8,Resize_75,Resize,75,wHash,4,db4,24,76.0
logos,8,Resize_75,Resize,75,wHash,4,sym5,14,90.27777777777777
logos,8,Resize_75,Resize,75,wHash,4,coif1,14,78.125
logos,8,Resize_75,Resize,75,wHash,8,haar,0,100.0
logos,8,Resize_75,Resize,75,wHash,8,db4,58,70.40816326530611
logos,8,Resize_75,Resize,75,wHash,8,coif1,32,77.77777777777777
logos,8,Resize_75,Resize,75,wHash,16,haar,27,89.453125
logos,8,Resize_75,Resize,75,wHash,32,haar,206,79.8828125
logos,8,Resize_90,Resize,90,wHash,4,haar,0,100.0
logos,8,Resize_90,Resize,90,wHash,4,db4,54,46.0
logos,8,Resize_90,Resize,90,wHash,4,coif1,16,75.0
logos,8,Resize_90,Resize,90,wHash,8,haar,2,96.875
logos,8,Resize_90,Resize,90,wHash,16,haar,34,86.71875
logos,8,Resize_90,Resize,90,wHash,32,haar,290,71.6796875
logos,8,Downscale_50,Downscale,50,wHash,4,haar,0,100.0
logos,8,Downscale_50,Downscale,50,wHash,4,db4,4,96.0
logos,8,Downscale_50,Downscale,50,wHash,4,sym5,0,100.0
logos,8,Downscale_50,Downscale,50,wHash,4,coif1,2,96.875
logos,8,Downscale_50,Downscale,50,wHash,8,haar,0,100.0
logos,8,Downscale_50,Downscale,50,wHash,8,db4,4,97.95918367346938
logos,8,Downscale_50,Downscale,50,wHash,8,sym5,8,96.875
logos,8,Downscale_50,Downscale,50,wHash,8,coif1,0,100.0
logos,8,Downscale_50,Downscale,50,wHash,16,haar,18,92.96875
logos,8,Downscale_50,Downscale,50,wHash,16,db4,6,98.7603305785124
logos,8,Downscale_50,Downscale,50,wHash,16,sym5,6,98.95833333333333
logos,8,Downscale_50,Downscale,50,wHash,16,coif1,10,97.5
logos,8,Downscale_50,Downscale,50,wHash,32,haar,195,80.95703125
logos,8,Downscale_50,Downscale,50,wHash,32,db4,200,86.14958448753463
logos,8,Downscale_50,Downscale,50,wHash,32,sym5,36,97.63313609467455
logos,8,Downscale_50,Downscale,50,wHash,32,coif1,199,84.64506172839506
logos,8,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
logos,8,Downscale_75,Downscale,75,wHash,4,db4,6,94.0
logos,8,Downscale_75,Downscale,75,wHash,4,sym5,0,100.0
logos,8,Downscale_75,Downscale,75,wHash,4,coif1,6,90.625
logos,8,Downscale_75,Downscale,75,wHash,8,haar,0,100.0
logos,8,Downscale_75,Downscale,75,wHash,8,db4,16,91.83673469387755
logos,8,Downscale_75,Downscale,75,wHash,8,sym5,8,96.875
logos,8,Downscale_75,Downscale,75,wHash,8,coif1,10,93.05555555555556
logos,8,Downscale_75,Downscale,75,wHash,16,haar,39,84.765625
logos,8,Downscale_75,Downscale,75,wHash,16,db4,28,94.21487603305785
logos,8,Downscale_75,Downscale,75,wHash,16,sym5,28,95.13888888888889
logos,8,Downscale_75,Downscale,75,wHash,16,coif1,22,94.5
logos,8,Downscale_75,Downscale,75,wHash,32,haar,105,89.74609375
logos,8,Downscale_75,Downscale,75,wHash,32,db4,224,84.48753462603878
logos,8,Downscale_75,Downscale,75,wHash,32,sym5,64,95.7922419460881
logos,8,Downscale_75,Downscale,75,wHash,32,coif1,183,85.87962962962963
logos,8,Downscale_90,Downscale,90,wHash,4,haar,0,100.0
logos,8,Downscale_90,Downscale,90,wHash,4,db4,18,82.0
logos,8,Downscale_90,Downscale,90,wHash,4,sym5,2,98.61111111111111
logos,8,Downscale_90,Downscale,90,wHash,4,coif1,10,84.375
logos,8,Downscale_90,Downscale,90,wHash,8,haar,0,100.0
logos,8,Downscale_90,Downscale,90,wHash,8,db4,46,76.53061224489795
logos,8,Downscale_90,Downscale,90,wHash,8,sym5,16,93.75
logos,8,Downscale_90,Downscale,90,wHash,8,coif1,24,83.33333333333334
logos,8,Downscale_90,Downscale,90,wHash,16,haar,44,82.8125
logos,8,Downscale_90,Downscale,90,wHash,16,db4,163,66.32231404958678
logos,8,Downscale_90,Downscale,90,wHash,16,sym5,52,90.97222222222223
logos,8,Downscale_90,Downscale,90,wHash,16,coif1,69,82.75
logos,8,Downscale_90,Downscale,90,wHash,32,haar,141,86.23046875
logos,8,Downscale_90,Downscale,90,wHash,32,db4,368,74.51523545706371
logos,8,Downscale_90,Downscale,90,wHash,32,sym5,182,88.03418803418803
logos,8,Downscale_90,Downscale,90,wHash,32,coif1,290,77.62345679012346
logos,8,Occlusion_10,Occlusion,10,wHash,4,haar,0,100.0
logos,8,Occlusion_10,Occlusion,10,wHash,4,db4,4,96.0
logos,8,Occlusion_10,Occlusion,10,wHash,4,sym5,8,94.44444444444444
logos,8,Occlusion_10,Occlusion,10,wHash,4,coif1,8,87.5
logos,8,Occlusion_10,Occlusion,10,wHash,8,haar,0,100.0
logos,8,Occlusion_10,Occlusion,10,wHash,8,db4,10,94.89795918367346
logos,8,Occlusion_10,Occlusion,10,wHash,8,sym5,10,96.09375
logos,8,Occlusion_10,Occlusion,10,wHash,8,coif1,8,94.44444444444444
logos,8,Occlusion_10,Occlusion,10,wHash,16,haar,0,100.0
logos,8,Occlusion_10,Occlusion,10,wHash,16,db4,18,96.28099173553719
logos,8,Occlusion_10,Occlusion,10,wHash,16,sym5,8,98.61111111111111
logos,8,Occlusion_10,Occlusion,10,wHash,16,coif1,4,99.0
logos,8,Occlusion_10,Occlusion,10,wHash,32,haar,41,95.99609375
logos,8,Occlusion_10,Occlusion,10,wHash,32,db4,162,88.78116343490305
logos,8,Occlusion_10,Occlusion,10,wHash,32,sym5,36,97.63313609467455
logos,8,Occlusion_10,Occlusion,10,wHash,32,coif1,153,88.19444444444444
logos,8,Occlusion_25,Occlusion,25,wHash,4,haar,4,75.0
logos,8,Occlusion_25,Occlusion,25,wHash,4,db4,10,90.0
logos,8,Occlusion_25,Occlusion,25,wHash,4,sym5,26,81.94444444444444
logos,8,Occlusion_25,Occlusion,25,wHash,4,coif1,16,75.0
logos,8,Occlusion_25,Occlusion,25,wHash,8,haar,8,87.5
logos,8,Occlusion_25,Occlusion,25,wHash,8,db4,36,81.63265306122449
logos,8,Occlusion_25,Occlusion,25,wHash,8,sym5,44,82.8125
logos,8,Occlusion_25,Occlusion,25,wHash,8,coif1,24,83.33333333333334
logos,8,Occlusion_25,Occlusion,25,wHash,16,haar,51,80.078125
logos,8,Occlusion_25,Occlusion,25,wHash,16,db4,66,86.36363636363636
logos,8,Occlusion_25,Occlusion,25,wHash,16,sym5,90,84.375
logos,8,Occlusion_25,Occlusion,25,wHash,16,coif1,64,84.0
logos,8,Occlusion_25,Occlusion,25,wHash,32,haar,312,69.53125
logos,8,Occlusion_25,Occlusion,25,wHash,32,db4,382,73.54570637119113
logos,8,Occlusion_25,Occlusion,25,wHash,32,sym5,232,84.74687705456937
logos,8,Occlusion_25,Occlusion,25,wHash,32,coif1,331,74.45987654320987
logos,8,Occlusion_50,Occlusion,50,wHash,4,haar,0,100.0
logos,8,Occlusion_50,Occlusion,50,wHash,4,db4,50,50.0
logos,8,Occlusion_50,Occlusion,50,wHash,4,sym5,24,83.33333333333334
logos,8,Occlusion_50,Occlusion,50,wHash,4,coif1,28,56.25
logos,8,Occlusion_50,Occlusion,50,wHash,8,haar,20,68.75
logos,8,Occlusion_50,Occlusion,50,wHash,8,db4,86,56.12244897959184
logos,8,Occlusion_50,Occlusion,50,wHash,8,sym5,74,71.09375
logos,8,Occlusion_50,Occlusion,50,wHash,8,coif1,34,76.38888888888889
logos,8,Occlusion_50,Occlusion,50,wHash,16,haar,90,64.84375
logos,8,Occlusion_50,Occlusion,50,wHash,16,db4,134,72.31404958677686
logos,8,Occlusion_50,Occlusion,50,wHash,16,sym5,196,65.97222222222223
logos,8,Occlusion_50,Occlusion,50,wHash,16,coif1,120,70.0
logos,8,Occlusion_50,Occlusion,50,wHash,32,haar,461,54.98046875
logos,8,Occlusion_50,Occlusion,50,wHash,32,db4,532,63.15789473684211
logos,8,Occlusion_50,Occlusion,50,wHash,32,sym5,494,67.52136752136752
logos,8,Occlusion_50,Occlusion,50,wHash,32,coif1,496,61.7283950617284
logos,8,Occlusion_75,Occlusion,75,wHash,4,haar,2,87.5
logos,8,Occlusion_75,Occlusion,75,wHash,4,db4,44,56.0
logos,8,Occlusion_75,Occlusion,75,wHash,4,sym5,46,68.05555555555556
logos,8,Occlusion_75,Occlusion,75,wHash,4,coif1,32,50.0
logos,8,Occlusion_75,Occlusion,75,wHash,8,haar,21,67.1875
logos,8,Occlusion_75,Occlusion,75,wHash,8,db4,76,61.224489795918366
logos,8,Occlusion_75,Occlusion,75,wHash,8,sym5,74,71.09375
logos,8,Occlusion_75,Occlusion,75,wHash,8,coif1,42,70.83333333333333
logos,8,Occlusion_75,Occlusion,75,wHash,16,haar,106,58.59375
logos,8,Occlusion_75,Occlusion,75,wHash,16,db4,168,65.2892561983471
logos,8,Occlusion_75,Occlusion,75,wHash,16,sym5,209,63.71527777777778
logos,8,Occlusion_75,Occlusion,75,wHash,16,coif1,164,59.0
logos,8,Occlusion_75,Occlusion,75,wHash,32,haar,516,49.609375
logos,8,Occlusion_75,Occlusion,75,wHash,32,db4,616,57.34072022160665
logos,8,Occlusion_75,Occlusion,75,wHash,32,sym5,606,60.1577909270217
logos,8,Occlusion_75,Occlusion,75,wHash,32,coif1,576,55.55555555555556
logos,9,Original,Original,0,wHash,4,haar,0,100.0
logos,9,Original,Original,0,wHash,4,db4,0,100.0
logos,9,Original,Original,0,wHash,4,sym5,0,100.0
logos,9,Original,Original,0,wHash,4,coif1,0,100.0
logos,9,Original,Original,0,wHash,8,haar,0,100.0
logos,9,Original,Original,0,wHash,8,db4,0,100.0
logos,9,Original,Original,0,wHash,8,sym5,0,100.0
logos,9,Original,Original,0,wHash,8,coif1,0,100.0
logos,9,Original,Original,0,wHash,16,haar,0,100.0
logos,9,Original,Original,0,wHash,16,db4,0,100.0
logos,9,Original,Original,0,wHash,16,sym5,0,100.0
logos,9,Original,Original,0,wHash,16,coif1,0,100.0
logos,9,Original,Original,0,wHash,32,haar,0,100.0
logos,9,Original,Original,0,wHash,32,db4,0,100.0
logos,9,Original,Original,0,wHash,32,sym5,0,100.0
logos,9,Original,Original,0,wHash,32,coif1,0,100.0
logos,9,Compression_90,Compression,90,wHash,4,haar,0,100.0
logos,9,Compression_90,Compression,90,wHash,4,db4,0,100.0
logos,9,Compression_90,Compression,90,wHash,4,sym5,0,100.0
logos,9,Compression_90,Compression,90,wHash,4,coif1,0,100.0
logos,9,Compression_90,Compression,90,wHash,8,haar,0,100.0
logos,9,Compression_90,Compression,90,wHash,8,db4,16,91.83673469387755
logos,9,Compression_90,Compression,90,wHash,8,sym5,0,100.0
logos,9,Compression_90,Compression,90,wHash,8,coif1,20,86.11111111111111
logos,9,Compression_90,Compression,90,wHash,16,haar,75,70.703125
logos,9,Compression_90,Compression,90,wHash,16,db4,109,77.47933884297521
logos,9,Compression_90,Compression,90,wHash,16,sym5,88,84.72222222222223
logos,9,Compression_90,Compression,90,wHash,16,coif1,114,71.5
logos,9,Compression_90,Compression,90,wHash,32,haar,304,70.3125
logos,9,Compression_90,Compression,90,wHash,32,db4,397,72.50692520775624
logos,9,Compression_90,Compression,90,wHash,32,sym5,456,70.01972386587772
logos,9,Compression_90,Compression,90,wHash,32,coif1,431,66.74382716049382
logos,9,Compression_75,Compression,75,wHash,4,haar,0,100.0
logos,9,Compression_75,Compression,75,wHash,4,db4,0,100.0
logos,9,Compression_75,Compression,75,wHash,4,sym5,0,100.0
logos,9,Compression_75,Compression,75,wHash,4,coif1,0,100.0
logos,9,Compression_75,Compression,75,wHash,8,haar,0,100.0
logos,9,Compression_75,Compression,75,wHash,8,db4,20,89.79591836734694
logos,9,Compression_75,Compression,75,wHash,8,sym5,0,100.0
logos,9,Compression_75,Compression,75,wHash,8,coif1,29,79.86111111111111
logos,9,Compression_75,Compression,75,wHash,16,haar,52,79.6875
logos,9,Compression_75,Compression,75,wHash,16,db4,115,76.2396694214876
logos,9,Compression_75,Compression,75,wHash,16,sym5,91,84.20138888888889
logos,9,Compression_75,Compression,75,wHash,16,coif1,106,73.5
logos,9,Compression_75,Compression,75,wHash,32,haar,340,66.796875
logos,9,Compression_75,Compression,75,wHash,32,db4,489,66.13573407202216
logos,9,Compression_75,Compression,75,wHash,32,sym5,484,68.17882971729125
logos,9,Compression_75,Compression,75,wHash,32,coif1,410,68.3641975308642
logos,9,Compression_50,Compression,50,wHash,4,haar,0,100.0
logos,9,Compression_50,Compression,50,wHash,4,db4,0,100.0
logos,9,Compression_50,Compression,50,wHash,4,sym5,0,100.0
logos,9,Compression_50,Compression,50,wHash,4,coif1,0,100.0
logos,9,Compression_50,Compression,50,wHash,8,haar,0,100.0
logos,9,Compression_50,Compression,50,wHash,8,db4,17,91.3265306122449
logos,9,Compression_50,Compression,50,wHash,8,sym5,2,99.21875
logos,9,Compression_50,Compression,50,wHash,8,coif1,29,79.86111111111111
logos,9,Compression_50,Compression,50,wHash,16,haar,46,82.03125
logos,9,Compression_50,Compression,50,wHash,16,db4,72,85.12396694214875
logos,9,Compression_50,Compression,50,wHash,16,sym5,96,83.33333333333334
logos,9,Compression_50,Compression,50,wHash,16,coif1,90,77.5
logos,9,Compression_50,Compression,50,wHash,32,haar,205,79.98046875
logos,9,Compression_50,Compression,50,wHash,32,db4,333,76.93905817174516
logos,9,Compression_50,Compression,50,wHash,32,sym5,290,80.9335963182117
logos,9,Compression_50,Compression,50,wHash,32,coif1,317,75.54012345679013
logos,9,Compression_25,Compression,25,wHash,4,haar,0,100.0
logos,9,Compression_25,Compression,25,wHash,4,db4,2,98.0
logos,9,Compression_25,Compression,25,wHash,4,sym5,2,98.61111111111111
logos,9,Compression_25,Compression,25,wHash,4,coif1,0,100.0
logos,9,Compression_25,Compression,25,wHash,8,haar,0,100.0
logos,9,Compression_25,Compression,25,wHash,8,db4,27,86.22448979591837
logos,9,Compression_25,Compression,25,wHash,8,sym5,0,100.0
logos,9,Compression_25,Compression,25,wHash,8,coif1,25,82.63888888888889
logos,9,Compression_25,Compression,25,wHash,16,haar,69,73.046875
logos,9,Compression_25,Compression,25,wHash,16,db4,100,79.3388429752066
logos,9,Compression_25,Compression,25,wHash,16,sym5,168,70.83333333333333
logos,9,Compression_25,Compression,25,wHash,16,coif1,129,67.75
logos,9,Compression_25,Compression,25,wHash,32,haar,345,66.30859375
logos,9,Compression_25,Compression,25,wHash,32,db4,425,70.56786703601108
logos,9,Compression_25,Compression,25,wHash,32,sym5,450,70.41420118343196
logos,9,Compression_25,Compression,25,wHash,32,coif1,464,64.19753086419753
logos,9,Compression_10,Compression,10,wHash,4,haar,0,100.0
logos,9,Compression_10,Compression,10,wHash,4,db4,0,100.0
logos,9,Compression_10,Compression,10,wHash,4,sym5,2,98.61111111111111
logos,9,Compression_10,Compression,10,wHash,4,coif1,0,100.0
logos,9,Compression_10,Compression,10,wHash,8,haar,0,100.0
logos,9,Compression_10,Compression,10,wHash,8,db4,30,84.6938775510204
logos,9,Compression_10,Compression,10,wHash,8,sym5,2,99.21875
logos,9,Compression_10,Compression,10,wHash,8,coif1,39,72.91666666666667
logos,9,Compression_10,Compression,10,wHash,16,haar,83,67.578125
logos,9,Compression_10,Compression,10,wHash,16,db4,123,74.58677685950414
logos,9,Compression_10,Compression,10,wHash,16,sym5,165,71.35416666666667
logos,9,Compression_10,Compression,10,wHash,16,coif1,113,71.75
logos,9,Compression_10,Compression,10,wHash,32,haar,271,73.53515625
logos,9,Compression_10,Compression,10,wHash,32,db4,412,71.46814404432133
logos,9,Compression_10,Compression,10,wHash,32,sym5,466,69.36226166995398
logos,9,Compression_10,Compression,10,wHash,32,coif1,418,67.74691358024691
logos,9,Resize_50,Resize,50,wHash,4,haar,0,100.0
logos,9,Resize_50,Resize,50,wHash,4,db4,24,76.0
logos,9,Resize_50,Resize,50,wHash,4,sym5,22,84.72222222222223
logos,9,Resize_50,Resize,50,wHash,4,coif1,6,90.625
logos,9,Resize_50,Resize,50,wHash,8,haar,0,100.0
logos,9,Resize_50,Resize,50,wHash,8,db4,74,62.244897959183675
logos,9,Resize_50,Resize,50,wHash,8,sym5,20,92.1875
logos,9,Resize_50,Resize,50,wHash,8,coif1,53,63.19444444444444
logos,9,Resize_50,Resize,50,wHash,16,haar,84,67.1875
logos,9,Resize_50,Resize,50,wHash,16,db4,264,45.45454545454546
logos,9,Resize_50,Resize,50,wHash,16,coif1,190,52.5
logos,9,Resize_50,Resize,50,wHash,32,haar,340,66.796875
logos,9,Resize_75,Resize,75,wHash,4,haar,0,100.0
logos,9,Resize_75,Resize,75,wHash,4,db4,30,70.0
logos,9,Resize_75,Resize,75,wHash,4,sym5,36,75.0
logos,9,Resize_75,Resize,75,wHash,4,coif1,22,65.625
logos,9,Resize_75,Resize,75,wHash,8,haar,0,100.0
logos,9,Resize_75,Resize,75,wHash,8,db4,85,56.63265306122449
logos,9,Resize_75,Resize,75,wHash,8,coif1,58,59.72222222222222
logos,9,Resize_75,Resize,75,wHash,16,haar,43,83.203125
logos,9,Resize_75,Resize,75,wHash,32,haar,277,72.94921875
logos,9,Resize_90,Resize,90,wHash,4,haar,0,100.0
logos,9,Resize_90,Resize,90,wHash,4,db4,48,52.0
logos,9,Resize_90,Resize,90,wHash,4,coif1,32,50.0
logos,9,Resize_90,Resize,90,wHash,8,haar,0,100.0
logos,9,Resize_90,Resize,90,wHash,16,haar,78,69.53125
logos,9,Resize_90,Resize,90,wHash,32,haar,386,62.3046875
logos,9,Downscale_50,Downscale,50,wHash,4,haar,0,100.0
logos,9,Downscale_50,Downscale,50,wHash,4,db4,0,100.0
logos,9,Downscale_50,Downscale,50,wHash,4,sym5,0,100.0
logos,9,Downscale_50,Downscale,50,wHash,4,coif1,0,100.0
logos,9,Downscale_50,Downscale,50,wHash,8,haar,0,100.0
logos,9,Downscale_50,Downscale,50,wHash,8,db4,9,95.40816326530611
logos,9,Downscale_50,Downscale,50,wHash,8,sym5,0,100.0
logos,9,Downscale_50,Downscale,50,wHash,8,coif1,15,89.58333333333333
logos,9,Downscale_50,Downscale,50,wHash,16,haar,42,83.59375
logos,9,Downscale_50,Downscale,50,wHash,16,db4,86,82.23140495867769
logos,9,Downscale_50,Downscale,50,wHash,16,sym5,10,98.26388888888889
logos,9,Downscale_50,Downscale,50,wHash,16,coif1,89,77.75
logos,9,Downscale_50,Downscale,50,wHash,32,haar,240,76.5625
logos,9,Downscale_50,Downscale,50,wHash,32,db4,454,68.55955678670361
logos,9,Downscale_50,Downscale,50,wHash,32,sym5,260,82.90598290598291
logos,9,Downscale_50,Downscale,50,wHash,32,coif1,432,66.66666666666667
logos,9,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
logos,9,Downscale_75,Downscale,75,wHash,4,db4,0,100.0
logos,9,Downscale_75,Downscale,75,wHash,4,sym5,0,100.0
logos,9,Downscale_75,Downscale,75,wHash,4,coif1,0,100.0
logos,9,Downscale_75,Downscale,75,wHash,8,haar,0,100.0
logos,9,Downscale_75,Downscale,75,wHash,8,db4,13,93.36734693877551
logos,9,Downscale_75,Downscale,75,wHash,8,sym5,0,100.0
logos,9,Downscale_75,Downscale,75,wHash,8,coif1,15,89.58333333333333
logos,9,Downscale_75,Downscale,75,wHash,16,haar,44,82.8125
logos,9,Downscale_75,Downscale,75,wHash,16,db4,91,81.19834710743801
